"","Feature.ID","LNTcon1","LNTcon2","LNTcon3","LNTfh1","LNTfh2","LNTfh3","LNTreg1","LNTreg2","LNTreg3","LNTfr1","LNTfr2","LNTfr3","SpleenTcon1","SpleenTcon2","SpleenTcon3","SpleenTfh1","SpleenTfh2","SpleenTfh3","SpleenTreg1","SpleenTreg2","SpleenTreg3","SpleenTfr1","SpleenTfr2","SpleenTfr3","BloodTcon1","BloodTcon2","BloodTcon3","BloodTfh1","BloodTfh2","BloodTfh3","BloodTreg1","BloodTreg2","BloodTreg3","BloodTfr1","BloodTfr2","BloodTfr3","EZH2EXP_F_p_Treg_1","EZH2EXP_F_p_Treg_2","EZH2EXP_F_p_Treg_3","EZH2EXP_F_p_Tfr_1","EZH2EXP_F_p_Tfr_2","EZH2EXP_F_p_Tfr_3","BlimpEXP_F_p_Treg_1","BlimpEXP_F_p_Treg_2","BlimpEXP_F_p_Treg_3","BlimpEXP_F_p_Treg_4","BlimpEXP_F_p_Tfr_1","BlimpEXP_F_p_Tfr_2","BlimpEXP_F_p_Tfr_3","BlimpEXP_F_p_Tfr_4","FoxDownFoxP_Tfr_1","FoxDownFoxP_Tfr_2","FoxDownFoxP_Tfr_3","FoxDownFoxMTfr_1","FoxDownFoxMTfr_2","FoxDownFoxMTfr_3","FoxDown_Tfh_1","FoxDown_Tfh_2","FoxDown_Tfh_3","HDM_OVA_Tcon_1","HDM_OVA_Tcon_2","HDM_OVA_Tfh_1","HDM_OVA_Tfh_2","HDM_OVA_Tfr_1","HDM_OVA_Tfr_2","HDM_Tfh_1","HDM_Tfh_2","HDM_Tfr_1","HDM_Tfr_2","FoxF_CreN_Tcon_1","FoxF_CreN_Tcon_2","FoxF_CreN_Tcon_3","FoxF_CreN_Tcon_4","FoxF_CreN_Treg_1","FoxF_CreN_Treg_2","FoxF_CreN_Treg_3","FoxF_CreN_Treg_4","FoxF_CreN_ICOS_1","FoxF_CreN_ICOS_2","FoxF_CreN_ICOS_3","FoxF_CreN_ICOS_4","FoxF_CreN_Tfr_1","FoxF_CreN_Tfr_2","FoxF_CreN_Tfr_3","FoxF_CreN_Tfr_4","rfTestPred","X1","X2"
"6535","Dhfr",0,0,19.435,26.72,17.018,44.853,0,9.795,36.764,44.903,62.199,17.221,9.037,6.143,0,8.598,29.831,39.96,10.547,0,0,32.892,66.829,38.077,6.517,7.335,20.244,34.637,5.585,1.632,29.23,20.855,0,46.142,0,27.629,43.7607100335,16.1751376978,18.3889633528,77.2231680825,103.1104125817,53.9094704908,25.4420826889,24.5265757712,26.6479174653,0,64.6156529224,86.7084334295,20.4345912089,8.1882578744,36.5658761107,42.5245517953,27.6817051079,1.1504633491,22.5642147176,11.8262720634,24.690527873,39.8301969161,9.6656179471,0,18.2523024,30.0711855,15.5094655,62.0742097,49.0140337,29.0750106,48.0171159,66.1592821,29.8430628,0,0,20.9617470182,13.7795772885,29.7336210633,12.114714229,1.09999626,19.5580569416,81.0662470713,79.1179871274,49.0649492723,82.9481061736,26.555997008,27.7788580667,63.8759790148,39.0653275685,"2",0.022,0.978
"6726","Dnajc9",45.369,70.184,87.604,124.775,147.179,163.897,131.675,164.967,51.683,147.806,208.812,230.761,134.32,85.493,107.3,175.262,134.955,121.686,140.805,70.785,72.67,122.302,178.212,164.839,82.225,118.006,87.006,111.795,129.394,88.623,211.77,171.347,134.429,274.289,78.758,325.686,51.7657179665,81.433451858,128.0416707531,238.1384607361,274.9611002178,99.6955961132,58.3047728287,139.8014818957,109.6664295685,2.9197165539,212.0397154151,220.5123103968,110.9306379913,170.3157637884,172.6011634597,116.9425174371,143.7319303677,106.9930914676,129.3103074201,29.5656801585,128.7059431677,135.454280782,111.7849727797,108.90969,47.6147018,200.901112,181.724114,105.048663,173.509679,239.49924,138.111086,230.944902,315.010107,53.8285121473,57.729909364,156.6614777149,126.3127918113,166.9657182785,71.6787258551,101.1996559212,89.7369671436,210.6393468984,193.6308632328,145.8319325593,216.6902773636,138.6813177086,137.0423664624,246.6536298102,94.2163782535,"2",0.022,0.978
"8568","Gemin8",0,16.992,0,17.16,28.981,9.677,8.701,21.652,0,26.193,16.883,27.123,1.595,0,4.04,15.901,23.234,18.512,9.492,0,0,24.09,7.264,14.942,5.408,3.667,2.969,13.616,12.334,13.383,0.597,22.546,3.954,17.09,0,50.234,10.6733439106,18.4061911734,0,21.4284183684,9.3350990815,0,13.7811281231,0,0,0,13.8014015951,4.8415876534,0,9.0070836619,8.4382791025,4.0888992111,7.4527667598,21.8588036332,0,1.4782840079,22.9394266054,19.915098458,15.9692818257,1.46187503,0,4.47868721,6.73052275,17.906022,4.90140337,11.3343262,15.840698,14.7020627,16.1649923,0,11.7133149434,26.4779962335,11.4829810738,0,9.0860356718,23.0999214603,9.2037915019,0,9.0222266022,17.2635932625,7.9220101402,0,44.4461729067,15.0070071179,0,"2",0.022,0.978
"22724","Grb2",198.926,168.812,179.849,300.539,229.404,312.74,110.793,196.414,142.262,272.692,263.014,282.424,200.417,202.726,140.879,231.799,210.823,336.498,205.143,134.283,174.74,323.822,229.06,293.047,174.573,159.901,154.307,193.013,205.728,254.77,197.453,200.656,273.376,265.745,216.586,226.892,179.8458448939,110.9949104093,66.0640535269,262.8013573488,289.8123942111,312.379534488,214.1375292981,184.7668708095,216.2580994295,213.1393084359,452.3095704565,254.4034239708,158.2221205034,256.2924714701,282.0430863645,242.8806131386,282.140455907,195.5787693494,121.4996177101,170.0026609112,192.4460293078,244.9873223012,216.4257931638,173.232191,171.412927,330.143228,260.734599,210.097325,252.912414,203.525074,276.222172,170.298893,229.625789,145.9894496116,176.5363895045,135.6997306967,84.9740599458,214.9969523038,243.3038440998,170.499420302,67.8779623266,352.8375179907,403.2241273772,298.0241363206,246.5143155383,106.2239880321,264.8251135692,219.7179760088,216.0082818494,"2",0.022,0.978
"23574","Icos",153.557,125.962,155.482,1476.958,1589.818,1596.266,269.731,151.564,182.223,2045.424,2223.622,2413.09,152.572,196.327,196.927,455.235,549.142,503.336,68.029,208.19,145.339,974.709,839.726,958.185,270.664,195.497,285.13,692.267,901.572,650.716,405.643,250.256,279.024,1064.687,1284.2,985.43,200.1251983241,190.7550721606,154.6035067072,2093.111733838,2242.1210702946,2102.4693491428,300.0045583731,128.3557465358,314.6504100705,446.7166327493,1900.8294015022,1588.0407503228,1640.6057513449,1723.6282825702,1692.5142236144,2329.8547704778,1903.1172261654,884.7063154686,932.0756387192,953.4931851107,1399.6552431824,1987.7164937162,1480.7306450728,350.11907,105.545922,1741.56951,1607.42441,1709.42824,1929.19237,839.725729,738.077523,1503.28591,1794.31415,100.3167726382,179.0463855638,153.3517281857,206.6936593275,249.3049766076,160.5199635347,230.9992146027,308.327015314,2459.2309869749,2231.2660404779,2635.8781081282,2069.0426483746,2000.5517746045,1446.3525433396,1422.5873157697,1444.2681398125,"2",0.022,0.978
"25762","Med30",50.953,40.818,13.634,39.1,55.182,60.828,38.284,22.167,12.788,58.467,51.981,47.788,49.971,45.05,46.96,43.933,38.292,50.345,23.204,35.913,37.722,75.975,68.282,58.802,53.8,58.809,20.424,59.958,32.349,47.657,11.931,36.637,20.899,39.306,35.004,12.559,64.0400634637,25.0993516001,29.2861268212,108.7593309643,76.3780833938,50.9555269023,0,29.4318909254,17.4236383427,0,20.7021023926,43.5742888808,55.4653189956,52.4048503964,58.0451320079,117.7602972793,45.2489410417,49.4699240119,29.5070500153,8.8697040475,70.5693810838,58.6389010153,39.9232045642,24.120938,1.58715673,31.9906229,34.530508,15.5185524,29.4084202,25.625433,36.1365924,36.1425708,55.9557427,44.0415099387,28.4466220055,25.3747463904,16.0761735033,20.5848145823,24.2294284581,15.3999476402,36.8151660076,116.2835511269,49.2752375969,46.793423843,62.9100805249,5.9013326684,40.7423251645,68.1087246122,9.1918417808,"2",0.022,0.978
"27616","Myo1e",0,0,0,8.702,12.384,9.984,5.801,8.248,12.788,69.225,55.535,50.802,0,0,0,5.536,4.303,2.258,31.642,45.281,2.774,45.863,92.98,76.154,0,1.208,3.329,10.749,4.887,0,49.512,31,20.899,37.597,1.094,0,44.8280444246,23.9838248623,0,74.3929996187,23.7620703892,0.7384858971,36.0429504759,25.3441282969,23.5731577577,14.5985827696,78.4170545174,43.5742888808,18.0992093565,20.4706446861,40.1457520936,20.4444960554,31.4080884878,33.3634371243,10.4142529466,26.6091121426,25.9162987603,14.2250703272,50.4293110284,0,0,9.59718687,0,41.7807181,23.5267362,9.363139,8.91039264,63.0963524,22.7967841,0,0,0,11.4829810738,10.2924072911,6.0573571145,5.4999813001,5.7523696887,21.2632779203,22.2085577901,54.5166103025,40.5420518938,42.7846618463,55.5577161334,33.8619647789,5.744901113,"2",0.022,0.978
"27854","Naa50",48.859,108.232,73.97,95.481,139.007,123.345,46.985,60.316,53.814,122.548,142.17,139.059,63.971,94.452,62.613,107.654,126.35,122.814,31.642,30.708,56.583,66.247,101.213,75.672,72.796,69.423,80.527,109.884,94.02,46.025,65.022,86.237,150.244,29.052,164.08,37.676,51.7657179665,29.5614585512,40.1832902895,81.6705756684,169.7290742085,87.879821759,71.0258141731,55.593571748,76.8689926882,8.7591496618,97.8644840377,115.75795935,60.7199281637,104.8097007929,58.3008374353,143.1114723881,97.4183083604,18.4074135858,37.3177397253,73.9142003962,123.2775292381,91.0404500939,79.6362869991,38.7396883,73.8027878,102.369993,142.804135,85.9489058,182.332205,127.634368,175.732744,138.444424,182.374273,42.4103429039,97.0531809598,19.8584971751,48.2285205098,38.8824275443,82.7838805651,101.1996559212,118.4988155871,114.2901188219,169.3402531498,97.6755934587,152.8481956457,53.111994016,183.3404632402,137.3718343873,116.0470024829,"2",0.022,0.978
"37204","Uqcrq",53.745,129.656,87.894,190.35,179.193,206.906,111.953,151.048,156.648,203.934,247.464,241.524,132.548,189.672,92.152,135.569,122.765,156.227,185.103,135.844,140.902,203.836,153.03,188.938,142.404,104.199,106.98,193.969,155.692,128.119,199.242,188.256,92.067,150.389,273.467,293.871,159.5664914637,150.0383462316,245.8672507546,199.7290315851,279.204327073,315.3334780766,139.9314547889,227.2796021462,186.5354222568,213.1393084359,165.6168191408,268.0478982668,185.6628572696,225.1770915472,200.4730550406,192.1782629211,204.9510858947,189.8264526038,180.5137177408,208.4380451172,180.3634305615,187.2967593077,184.2771073831,116.219065,78.564258,147.796678,160.069389,276.946474,192.135012,125.663181,88.6089046,193.577159,190.664012,144.3582825769,136.3764525556,153.3517281857,195.2106782538,128.0832907342,154.4626064202,101.1996559212,165.6682470344,216.6196438135,306.0616870453,296.661221063,246.9803161348,306.8692987594,235.1943316314,265.8933825255,251.6266687502,"2",0.022,0.978
"2524","Ahcy",1.396,49.683,47.863,61.897,86.184,103.376,105.572,56.708,84.185,136.112,217.253,216.984,33.137,54.265,35.851,87.985,79.309,109.156,31.642,16.655,73.224,59.761,61.502,85.793,71.826,39.954,20.964,86.235,74.704,70.506,20.282,34.382,33.325,119.628,129.076,166.61,56.5687227263,112.110437147,55.1668900585,200.9419609267,98.4428630409,152.1280948098,64.6652935009,25.3441282969,113.7661091786,55.4746145244,56.4602792525,84.5077117688,141.8744475362,203.0687952862,253.6597839289,358.1875708913,225.1800242428,184.0741358582,87.6532956337,10.3479880555,86.5044026188,103.5269007144,82.5779968091,7.30937515,40.4724966,147.796678,95.3978441,105.048663,45.092911,65.541973,135.635977,66.7718681,218.849127,0,20.0799684744,41.9234940364,13.7795772885,98.3496696709,55.5257735497,20.8999289402,17.2571090661,287.0542519247,210.9812990063,169.0014919379,250.2423203102,106.2239880321,25.9269341956,208.9437144882,94.2163782535,"2",0.023,0.977
"23420","Hras",0,15.699,17.695,25.372,32.098,18.433,23.203,23.199,20.78,28.064,30.655,48.219,14.353,21.757,17.673,26.384,25.958,20.093,27.423,26.544,0,55.129,28.088,38.077,24.82,11.261,15.026,43.476,44.683,20.238,0,28.746,31.63,0,31.722,10.047,26.149692581,39.6011991912,39.5022175728,44.474075859,72.5591792241,127.0195743072,2.1201735574,31.0669959768,21.5233179527,52.5548979705,53.3235970718,64.2610724909,50.7945552907,76.9696240198,35.7987598287,14.7200371599,52.7017078015,79.3819710889,40.7891573741,44.3485202377,27.3171797744,32.5596054155,39.9232045642,20.4662504,45.2339667,14.7156865,43.8947136,20.2934916,73.5210505,26.6110266,8.41537082,19.6027503,41.4486983,47.3038440082,35.1399448303,11.0324984306,32.1523470065,6.8616048608,16.1529523054,0,40.2665878209,52.4937173659,34.0068541161,53.6080001308,51.7260662094,8.8519990027,0,43.4818411366,40.2143077911,"2",0.023,0.977
"28556","Nup93",4.188,31.398,18.855,60.059,48.189,43.009,16.242,13.404,43.691,40.693,72.862,119.686,17.72,40.443,18.178,39.693,39.44,48.2,32.169,0.52,22.189,76.439,28.088,48.68,21.631,20.322,34.01,22.932,21.876,56.634,62.04,1.691,23.158,64.941,49.224,31.815,21.3466878212,64.1427874224,53.804744625,66.7111137885,109.89957555,18.4621474284,60.4249463861,37.6074161825,67.6447135656,0,74.6530359006,76.5851137905,17.5153638934,66.324888783,13.2966822221,26.9867347932,0.5323404828,55.2222407575,45.1284294352,53.2182242852,44.1277519432,35.246563144,23.1134342214,0,10.3165187,43.5072472,40.3831365,33.4245745,25.4872975,51.7436629,25.2461125,10.4139611,74.607657,34.2545077301,36.8132755365,56.2657419962,89.5672523753,56.0364396962,99.9463923895,12.0999588601,21.859004817,53.1581948009,64.5436210776,103.127254489,95.5301222786,110.6499875334,66.6692593601,131.2151135184,66.640852911,"2",0.023,0.977
"31460","Psmb5",70.497,111.926,110.81,208.613,217.019,181.254,178.081,144.862,110.293,278.305,316.772,243.246,195.101,61.176,93.414,143.107,169.375,201.944,155.044,213.915,160.872,186.696,173.853,129.172,111.066,98.763,125.065,139.266,127.067,152.274,121.096,109.91,138.947,211.912,334.723,123.911,93.3917592179,148.9228194938,111.0148528338,254.7151617381,212.5856654462,217.8533396548,102.8284175343,120.1802212788,314.6504100705,157.6646939115,204.5116781814,252.2027023101,198.5074574581,342.2691791517,247.7785590999,255.1473107719,225.7123647256,161.0648688759,126.7067441834,155.219820832,225.3667331385,227.7591815716,172.9305124017,122.066565,123.798225,154.194802,205.719891,140.860707,110.771716,101.516139,161.377111,131.093392,232.527198,65.2466813907,87.8498620757,211.823969868,169.9481198915,123.5088874937,148.4052493057,107.7996334812,79.382701704,255.1593350441,320.6360530951,253.9565429927,315.016403221,503.0886099853,187.0443109825,208.1741243796,270.0103523118,"2",0.023,0.977
"32375","Rnpep",34.201,10.343,9.573,62.02,59.057,43.009,29.583,11.342,25.042,53.79,99.519,39.608,13.645,20.989,3.787,77.148,66.976,43.572,23.731,49.445,39.941,66.247,54.723,82.901,13.173,23.99,16.915,38.459,29.789,29.704,26.844,11.836,71.168,10.254,83.134,5.023,9.072342324,77.5291082758,64.7019080933,40.8352878342,64.4970481992,158.774467884,33.9227769185,86.6605677248,5.1245995125,93.4309297253,148.0513989289,64.701216823,56.6330099219,141.6568612279,43.9813335038,85.0491035906,40.4578766961,20.708340284,12.149961771,32.5222481743,42.2015405489,58.0066756674,38.8725939178,43.8562509,17.458724,46.066497,67.5978589,26.2621656,99.0083481,51.7436629,29.7013088,52.6823913,69.2193262,10.602585726,10.0399842372,44.1299937225,0,13.7232097215,22.2103094199,71.4997569008,36.8151660076,114.9545962569,114.5128761054,62.6941018479,129.0821652252,95.8966558623,29.6307819378,59.2584383631,117.1959827055,"2",0.023,0.977
"35744","Tkt",67.007,35.831,10.733,60.549,45.914,60.52,37.124,77.844,63.405,102.903,145.724,112.367,31.719,41.211,36.608,59.01,57.654,54.07,94.397,89.001,56.583,137.126,97.338,150.861,30.782,24.119,44.628,37.982,35.141,43.414,68.005,35.509,93.761,35.888,74.383,18.419,73.1124057877,74.1825280625,149.154924973,105.1205429395,132.3886778826,98.9571102161,23.3219091315,35.9723111311,137.3392669363,64.2337641862,106.6471941437,138.6454646208,127.2783109584,145.7509901651,117.3687911526,113.6713980682,95.288946429,39.1157538699,69.4283529772,57.653076309,89.4812747737,88.6696050393,116.8279038826,35.8159382,5.55504855,35.8294977,42.7241879,62.0742097,12.7436488,12.8127165,33.1664615,61.2585946,122.688147,35.8856747649,67.7698936013,28.6844959196,48.2285205098,78.9084558988,73.6978448933,124.2995773814,49.4703793228,166.1193587527,148.5197302215,213.5233903517,186.8662391888,60.4886598516,127.7827471068,164.3074881887,98.8122991439,"2",0.023,0.977
"36080","Tmpo",338.523,123.007,194.063,271.981,298.738,371.725,166.479,274.774,143.86,327.885,326.102,484.34,179.862,126.704,195.412,248.877,210.249,261.996,274.754,176.441,121.486,238.581,328.336,363.898,148.643,205.076,167.533,285.698,199.91,217.068,239.21,125.692,168.883,193.113,77.665,100.469,247.6215787263,281.1127379209,158.6899430078,260.7798084461,361.5229280642,463.7691434007,139.9314547889,132.4435091644,69.6945533707,274.4533560682,166.8714920131,222.2728877253,315.2765500805,331.6244439149,245.7329156811,173.3693265501,246.4736435565,58.6736308048,78.9747515116,149.3066848003,202.6024166598,222.8594351256,162.2142838082,184.927191,194.426699,353.816289,301.410366,342.601888,311.729254,233.092881,229.690121,360.200536,395.420582,130.4933627813,145.5797714398,154.4549780288,179.1345047505,164.6785166583,235.2273679471,141.8995175416,157.6149294702,450.5157009373,371.9933429848,427.955390875,496.290635252,342.2772947701,355.5693832538,442.8991075064,383.7593943495,"2",0.023,0.977
"36710","Trpv2",83.06,53.377,68.749,155.173,130.582,80.796,44.085,76.297,47.421,114.596,115.957,99.451,60.426,41.979,39.638,108.479,96.519,121.121,114.964,19.778,71.56,157.51,127.848,150.861,71.271,62.908,82.867,102.001,57.948,156.844,58.46,69.328,57.612,130.736,43.755,86.236,83.7857496983,8.3664505334,36.0968539889,84.9050539127,85.7131824753,132.9274614843,2.1201735574,34.3372060796,12.2990388301,14.5985827696,68.3796715392,88.0288664259,154.7190477247,122.0050423292,140.3822796139,169.280427339,105.9357560858,210.5347928878,129.3103074201,128.6107086894,95.2599089567,94.9918585181,105.4813089012,35.8159382,65.8670042,49.9053717,120.271515,76.3990273,115.67312,38.4381496,46.0370286,86.3746184,61.3440735,39.9635923518,71.9532203668,19.8584971751,119.423003167,74.3340526582,101.9655114277,52.7998204806,131.1540289022,105.6519121667,206.1231769897,119.9365426656,187.3322397853,126.8786523717,122.2269754935,89.6572476533,70.0877935788,"2",0.023,0.977
"3968","Bmp7",0,9.974,0.29,50.498,26.959,31.028,8.121,20.105,0.533,42.097,74.195,40.039,13.999,0,6.059,44.287,56.219,73.26,18.985,34.351,19.97,47.253,74.578,97.361,6.378,5.264,4.049,15.766,47.476,32.152,27.441,14.091,0,77.758,55.787,72.002,0,13.9440842223,4.0864363006,74.3929996187,23.3377477037,8.8618307656,13.7811281231,0,62.5201140531,0,15.0560744673,40.4932785559,7.0061455573,81.063752957,11.762449658,22.0800557399,36.7314933162,1.1504633491,4.3392720611,0,0,3.7933520872,0.2101221293,0,0,26.2323108,9.36420556,38.1995137,23.5267362,17.2478876,12.8705671,37.3677427,41.4486983,0,0,0,0,13.7232097215,5.0477975954,37.3998728404,10.3542654396,16.6119358753,23.596592652,57.2424408177,35.882045929,26.555997008,12.9634670978,35.0163499419,34.4694066781,"2",0.024,0.976
"5865","Ctnna1",0,7.757,6.962,14.586,30.413,36.865,9.281,23.199,11.189,23.387,43.095,34.872,36.327,6.911,11.109,26.855,34.85,24.156,8.438,27.585,56.583,52.349,40.195,54.464,18.719,15.533,15.926,28.426,30.487,18.443,11.334,10.709,52.529,23.926,24.065,37.676,37.8903708827,47.9676497246,20.4321815032,38.8137389315,56.4349171743,28.0624640911,0,8.9930777828,17.4236383427,70.073197294,26.3481303179,21.5670722743,16.9315184302,0,62.1364188455,73.6001857996,31.9404289706,95.4884579765,8.6785441222,104.9581645626,56.3854608163,67.4900558856,58.203829812,16.8115628,0,64.6210583,43.3094507,16.7122872,20.5858942,40.4093367,31.1863742,25.7286097,61.7585605,26.0986725563,13.3866456496,7.7227489014,2.2965962148,13.7232097215,11.1051547099,29.6998990203,14.9561611906,71.7635629812,84.6701265749,50.4278645299,37.7460483149,78.192657857,22.2230864534,85.424502056,58.5979913528,"2",0.024,0.976
"7644","Fam129a",0,4.802,6.382,26.23,40.944,52.84,61.487,68.565,46.355,107.58,134.173,121.838,19.847,0.512,0.505,48.409,41.591,26.527,49.044,93.165,66.568,110.257,129.3,132.546,11.231,11.563,4.679,34.159,32.581,31.01,42.95,153.31,75.687,137.572,124.701,146.517,67.2420666369,89.7999023914,32.0104176883,152.8290970428,135.3589366813,146.2202076327,36.0429504759,38.4249687082,48.171235418,46.7154648627,175.0268656829,121.4798356677,101.5891105815,158.0333769767,217.6053186729,216.7116581877,215.0655550688,14.9560235385,68.560498565,65.0444963486,122.7521988579,92.6210134636,90.3525155926,8.04031267,11.9036755,58.8627462,36.578928,142.054441,85.2844186,44.351711,28.2162433,117.003916,210.144901,13.0493362781,7.5299881779,1.1032498431,2.2965962148,24.0156170127,51.4875354734,23.0999214603,40.2665878209,150.1719003124,158.9299916857,195.3511869175,176.6142260662,107.6993211992,66.6692593601,102.3554844454,29.8734857877,"2",0.024,0.976
"23161","Hint1",247.087,192.822,192.322,357.412,331.51,286.013,283.073,248.998,217.921,460.723,428.73,481.326,181.279,281.564,158.804,294.813,262.022,306.584,158.735,162.909,249.629,383.12,361.751,322.93,251.39,262.288,242.212,344.223,339.311,432.994,313.777,387.785,267.728,370.846,527.244,201.774,263.6315945922,172.3488809872,215.2189784999,353.366748189,433.6577846028,404.6902716299,227.9186574213,365.4459789905,259.3047353349,411.6800341023,452.9369068926,538.7366625264,503.8586346657,537.1497165635,443.3932110209,697.5662054116,526.4847375322,390.0070753496,366.2345619548,505.5731307099,322.0275231093,419.9556873254,414.1507168211,168.115628,230.931304,356.375539,365.496648,415.419711,528.371283,434.153971,339.089942,439.224123,533.444747,175.3504562374,117.9698147874,218.4434689264,156.168542603,272.1769928102,266.5237130388,293.6990014234,201.3329391043,601.3520786848,551.0498401678,523.3594589045,671.5068595288,495.7119441498,364.8290026094,401.7260366956,538.871724401,"2",0.024,0.976
"24272","Itpa",32.805,5.356,4.061,17.282,41.197,28.11,21.462,19.074,2.131,22.919,20.881,35.734,34.378,5.119,0,13.192,38.436,47.636,21.094,27.065,32.729,50.959,19.855,51.09,11.925,18.985,31.131,21.977,23.505,15.505,11.334,13.527,53.094,22.217,0,0,8.5386751285,30.1192219201,17.7078906361,63.4766355442,78.0753741359,54.647956388,6.3605206722,35.1547586054,28.6977572703,0,37.6401861684,33.4509692418,14.0122911147,86.7955334691,14.8309147862,11.448917791,38.3285147647,57.5231674557,32.110613252,57.653076309,36.4229063658,27.9759716434,33.8296628149,21.1971879,13.4908322,31.3508105,30.7262995,15.5185524,92.1463834,49.7724757,17.3257635,14.0894768,63.0020215,28.5454231084,5.8566574717,4.4129993723,27.559154577,70.9032502279,13.1242737481,41.7998578805,8.0533175642,34.5528266206,43.0290807184,37.2530170401,58.2500745601,8.8519990027,18.5192387111,42.712251028,2.2979604452,"2",0.024,0.976
"24915","Larp1b_1",0.698,21.24,26.687,38.609,20.893,28.11,48.146,23.714,3.197,155.757,74.639,99.021,27.467,14.078,23.985,22.85,31.408,24.044,15.293,33.831,50.48,84.314,46.974,114.23,14.143,10.398,17.725,32.248,13.498,26.113,30.423,59.746,58.177,12.817,35.004,0.837,0,69.1626577425,9.5350180348,31.9404726624,32.2485240996,37.6627807539,25.4420826889,44.9653889138,127.0900679112,52.5548979705,77.7897180813,24.2079382671,81.7383648357,31.9342057103,82.337147606,27.8045146354,152.7817185761,65.5764108995,22.5642147176,25.1308281347,95.08479883,89.3018303872,44.3357692792,20.4662504,8.729362,42.2276222,43.0168193,19.0997568,57.8365598,32.0317913,39.1067232,59.4208367,57.6136907,16.3116703477,19.2433031213,24.2714965474,39.0421356508,0,68.6500472979,3.29998878,34.5142181322,29.9014845755,43.0290807184,31.347050924,77.8220996123,44.2599950134,22.2230864534,27.3204488557,19.5326637843,"2",0.024,0.976
"25112","Litaf",6.98,2.032,13.054,45.596,31.424,23.041,13.342,18.043,0,76.242,39.097,25.401,20.556,0,0,36.395,55.933,31.832,4.746,7.807,3.328,58.371,30.509,11.568,4.437,4.358,1.17,12.661,48.639,25.461,36.985,6.2,1.13,76.904,0,0,17.6110174525,0,0,33.153402004,40.73497781,39.8782384453,0,0,13.3239587326,0,23.2114481372,35.6516909025,92.2475831717,5.7317805121,94.3553026913,59.6979284819,136.8115040908,171.419039018,109.3496559391,11.8262720634,100.162992506,130.712590673,100.8586220569,0,8.729362,44.7868721,42.138925,41.7807181,35.2901043,37.9453528,40.5917887,24.5034378,16.1649923,0.8155835174,7.5299881779,8.8259987445,0,51.4620364557,36.3441426871,25.2999139803,8.0533175642,17.9408907453,17.3504357735,29.5298305805,41.9400536833,44.2599950134,96.3000412979,67.7239295579,0,"2",0.024,0.976
"30368","Pdk3",30.013,7.573,21.176,46.209,36.732,44.392,13.922,27.838,7.992,85.596,51.981,49.51,9.746,17.15,24.995,16.725,42.595,44.814,65.393,10.41,47.152,54.665,50.848,32.775,22.324,11.952,18.175,19.11,45.148,34.437,23.265,12.964,17.51,0,0,24.28,13.3416798883,20.637244649,102.8419802325,47.3042443228,76.8024060794,76.0640474049,0,44.1478363881,7.1744393176,40.8760317548,46.4228962743,54.577897184,68.3099191841,18.0141673238,51.6524963242,53.9734695864,25.5523431765,73.6296543433,35.5820309008,1.4782840079,64.2654165204,57.0583376456,28.3664874535,32.8921882,9.52294037,21.1138111,33.0673509,3.58120441,5.88168404,31.0461977,19.8008725,24.5034378,36.0603675,36.7012582823,0,23.1682467043,41.3387318655,13.7232097215,20.1911903817,54.9998130006,0,79.0728147663,60.3795164919,40.4331526411,88.5401133313,84.0939905254,31.4827058089,61.1824136347,76.9816749144,"2",0.024,0.976
"37197","Uqcr10",89.342,97.15,98.337,164.61,198.822,236.552,78.309,92.794,156.648,181.015,192.818,221.29,119.79,206.566,109.32,130.622,115.02,218.989,118.656,210.272,66.568,158.9,142.376,204.843,112.869,113.13,73.419,164.109,153.598,139.218,124.676,164.583,76.252,214.475,203.459,118.051,138.753470838,185.7352018406,122.5930890189,319.0004168434,409.0470688425,216.3763678605,139.9314547889,62.9515444794,208.0587402095,122.6280952645,295.4754614216,218.3115887362,234.705876171,253.8359941077,230.1348846129,261.6895495096,291.7225845982,260.0047168997,181.381572153,264.6128374183,223.6156318709,275.6502516731,171.8799017553,127.914065,87.29362,159.953115,182.016746,261.427922,302.906728,124.677588,142.566282,228.494558,210.559387,172.9037056853,113.7864880219,89.3632372881,117.1264069523,176.1145247595,148.4052493057,168.2994277819,92.0379150191,316.2912590651,360.1950466588,198.5313225184,233.9322994333,147.5333167112,244.453950987,197.399862859,219.4552225173,"2",0.024,0.976
"4295","Cad",5.584,29.921,40.611,42.654,49.284,25.345,26.103,39.18,35.699,47.709,38.652,81.8,27.998,35.579,18.178,34.982,36.571,31.381,19.512,13.532,11.095,27.333,43.584,24.581,14.143,30.159,26.992,6.211,16.756,53.369,13.72,52.982,23.158,24.78,0,0.837,26.6833597765,13.9440842223,28.6050541044,54.5818203724,84.4402144187,20.6776051198,55.1245124926,31.8845485025,46.1213956129,14.5985827696,35.7581768599,55.4581858483,21.018436672,54.0425019713,17.8993799143,19.6267162132,19.1642573824,0,32.9784676642,56.1747923011,21.8887658448,17.0700843926,29.6272202292,34.3540632,54.7569071,69.0997455,46.5283964,14.3248176,29.4084202,44.8445078,6.93030538,53.9075632,47.2515161,18.7584208998,62.7499014827,4.4129993723,6.8897886443,41.1696291646,26.2485474962,69.2997643808,58.6741708247,36.5462589256,57.6034467682,37.7073221259,90.8701163137,32.4573296765,68.5211832312,59.6432334174,134.4306860446,"2",0.025,0.975
